Notes,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate,Month,Annual_Count,Date
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,11,1314,2019-11-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,11,1344,2019-11-01
,2019,2019.0,30-34 years,30-34,Female,F,3.1666666666666665,11139224,0.3,12,38,2019-12-01
,2019,2019.0,30-34 years,30-34,Male,M,3.6666666666666665,11397046,0.4,12,44,2019-12-01
,2019,2019.0,35-39 years,35-39,Female,F,10.333333333333334,10969108,1.1,12,124,2019-12-01
,2019,2019.0,35-39 years,35-39,Male,M,10.0,11168790,1.1,12,120,2019-12-01
,2019,2019.0,40-44 years,40-44,Female,F,17.833333333333332,10106423,2.1,12,214,2019-12-01
,2019,2019.0,40-44 years,40-44,Male,M,22.166666666666668,10141167,2.6,12,266,2019-12-01
,2019,2019.0,45-49 years,45-49,Female,F,36.833333333333336,10367466,4.3,12,442,2019-12-01
,2019,2019.0,45-49 years,45-49,Male,M,46.666666666666664,10362741,5.4,12,560,2019-12-01
,2019,2019.0,50-54 years,50-54,Female,F,59.666666666666664,10449065,6.9,12,716,2019-12-01
,2019,2019.0,50-54 years,50-54,Male,M,78.33333333333333,10373148,9.1,12,940,2019-12-01
,2019,2019.0,55-59 years,55-59,Female,F,94.41666666666667,11301747,10.0,12,1133,2019-12-01
,2019,2019.0,55-59 years,55-59,Male,M,135.91666666666666,10956012,14.9,12,1631,2019-12-01
,2019,2019.0,60-64 years ,60-64,Female,F,139.66666666666666,10686248,15.7,12,1676,2019-12-01
,2019,2019.0,60-64 years ,60-64,Male,M,188.58333333333334,10072630,22.5,12,2263,2019-12-01
,2019,2019.0,65-69 years,65-69,Female,F,178.66666666666666,9211525,23.3,12,2144,2019-12-01
,2019,2019.0,65-69 years,65-69,Male,M,226.41666666666666,8333275,32.6,12,2717,2019-12-01
,2019,2019.0,70-74 years,70-74,Female,F,185.83333333333334,7410432,30.1,12,2230,2019-12-01
,2019,2019.0,70-74 years,70-74,Male,M,241.0,6492436,44.5,12,2892,2019-12-01
,2019,2019.0,75-79 years,75-79,Female,F,166.66666666666666,5144035,38.9,12,2000,2019-12-01
,2019,2019.0,75-79 years,75-79,Male,M,199.0,4217831,56.6,12,2388,2019-12-01
,2019,2019.0,80-84 years,80-84,Female,F,122.66666666666667,3469669,42.4,12,1472,2019-12-01
,2019,2019.0,80-84 years,80-84,Male,M,144.75,2570747,67.6,12,1737,2019-12-01
,2019,2019.0,85+ years,85+,Female,F,109.5,3895487,33.7,12,1314,2019-12-01
,2019,2019.0,85+ years,85+,Male,M,112.0,2153495,62.4,12,1344,2019-12-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,1,16,2020-01-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,1,39,2020-01-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,1,53,2020-01-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,1,95,2020-01-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,1,113,2020-01-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,1,228,2020-01-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,1,236,2020-01-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,1,416,2020-01-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,1,506,2020-01-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,1,727,2020-01-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,1,842,2020-01-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,1,1089,2020-01-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,1,1501,2020-01-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,1,1627,2020-01-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,1,2062,2020-01-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,1,1948,2020-01-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,1,2585,2020-01-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,1,2171,2020-01-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,1,2767,2020-01-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,1,1863,2020-01-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,1,2267,2020-01-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,1,1364,2020-01-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,1,1599,2020-01-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,1,1164,2020-01-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,1,1238,2020-01-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,2,16,2020-02-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,2,39,2020-02-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,2,53,2020-02-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,2,95,2020-02-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,2,113,2020-02-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,2,228,2020-02-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,2,236,2020-02-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,2,416,2020-02-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,2,506,2020-02-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,2,727,2020-02-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,2,842,2020-02-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,2,1089,2020-02-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,2,1501,2020-02-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,2,1627,2020-02-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,2,2062,2020-02-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,2,1948,2020-02-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,2,2585,2020-02-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,2,2171,2020-02-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,2,2767,2020-02-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,2,1863,2020-02-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,2,2267,2020-02-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,2,1364,2020-02-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,2,1599,2020-02-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,2,1164,2020-02-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,2,1238,2020-02-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,3,16,2020-03-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,3,39,2020-03-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,3,53,2020-03-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,3,95,2020-03-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,3,113,2020-03-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,3,228,2020-03-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,3,236,2020-03-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,3,416,2020-03-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,3,506,2020-03-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,3,727,2020-03-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,3,842,2020-03-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,3,1089,2020-03-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,3,1501,2020-03-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,3,1627,2020-03-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,3,2062,2020-03-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,3,1948,2020-03-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,3,2585,2020-03-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,3,2171,2020-03-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,3,2767,2020-03-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,3,1863,2020-03-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,3,2267,2020-03-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,3,1364,2020-03-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,3,1599,2020-03-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,3,1164,2020-03-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,3,1238,2020-03-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,4,16,2020-04-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,4,39,2020-04-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,4,53,2020-04-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,4,95,2020-04-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,4,113,2020-04-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,4,228,2020-04-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,4,236,2020-04-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,4,416,2020-04-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,4,506,2020-04-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,4,727,2020-04-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,4,842,2020-04-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,4,1089,2020-04-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,4,1501,2020-04-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,4,1627,2020-04-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,4,2062,2020-04-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,4,1948,2020-04-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,4,2585,2020-04-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,4,2171,2020-04-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,4,2767,2020-04-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,4,1863,2020-04-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,4,2267,2020-04-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,4,1364,2020-04-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,4,1599,2020-04-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,4,1164,2020-04-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,4,1238,2020-04-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,5,16,2020-05-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,5,39,2020-05-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,5,53,2020-05-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,5,95,2020-05-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,5,113,2020-05-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,5,228,2020-05-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,5,236,2020-05-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,5,416,2020-05-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,5,506,2020-05-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,5,727,2020-05-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,5,842,2020-05-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,5,1089,2020-05-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,5,1501,2020-05-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,5,1627,2020-05-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,5,2062,2020-05-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,5,1948,2020-05-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,5,2585,2020-05-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,5,2171,2020-05-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,5,2767,2020-05-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,5,1863,2020-05-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,5,2267,2020-05-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,5,1364,2020-05-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,5,1599,2020-05-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,5,1164,2020-05-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,5,1238,2020-05-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,6,16,2020-06-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,6,39,2020-06-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,6,53,2020-06-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,6,95,2020-06-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,6,113,2020-06-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,6,228,2020-06-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,6,236,2020-06-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,6,416,2020-06-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,6,506,2020-06-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,6,727,2020-06-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,6,842,2020-06-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,6,1089,2020-06-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,6,1501,2020-06-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,6,1627,2020-06-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,6,2062,2020-06-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,6,1948,2020-06-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,6,2585,2020-06-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,6,2171,2020-06-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,6,2767,2020-06-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,6,1863,2020-06-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,6,2267,2020-06-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,6,1364,2020-06-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,6,1599,2020-06-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,6,1164,2020-06-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,6,1238,2020-06-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,7,16,2020-07-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,7,39,2020-07-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,7,53,2020-07-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,7,95,2020-07-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,7,113,2020-07-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,7,228,2020-07-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,7,236,2020-07-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,7,416,2020-07-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,7,506,2020-07-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,7,727,2020-07-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,7,842,2020-07-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,7,1089,2020-07-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,7,1501,2020-07-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,7,1627,2020-07-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,7,2062,2020-07-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,7,1948,2020-07-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,7,2585,2020-07-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,7,2171,2020-07-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,7,2767,2020-07-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,7,1863,2020-07-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,7,2267,2020-07-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,7,1364,2020-07-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,7,1599,2020-07-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,7,1164,2020-07-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,7,1238,2020-07-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,8,16,2020-08-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,8,39,2020-08-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,8,53,2020-08-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,8,95,2020-08-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,8,113,2020-08-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,8,228,2020-08-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,8,236,2020-08-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,8,416,2020-08-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,8,506,2020-08-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,8,727,2020-08-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,8,842,2020-08-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,8,1089,2020-08-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,8,1501,2020-08-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,8,1627,2020-08-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,8,2062,2020-08-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,8,1948,2020-08-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,8,2585,2020-08-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,8,2171,2020-08-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,8,2767,2020-08-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,8,1863,2020-08-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,8,2267,2020-08-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,8,1364,2020-08-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,8,1599,2020-08-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,8,1164,2020-08-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,8,1238,2020-08-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,9,16,2020-09-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,9,39,2020-09-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,9,53,2020-09-01
,2020,2020.0,35-39 years,35-39,Female,F,7.916666666666667,11006385,0.9,9,95,2020-09-01
,2020,2020.0,35-39 years,35-39,Male,M,9.416666666666666,11226435,1.0,9,113,2020-09-01
,2020,2020.0,40-44 years,40-44,Female,F,19.0,10301552,2.2,9,228,2020-09-01
,2020,2020.0,40-44 years,40-44,Male,M,19.666666666666668,10369063,2.3,9,236,2020-09-01
,2020,2020.0,45-49 years,45-49,Female,F,34.666666666666664,10159661,4.1,9,416,2020-09-01
,2020,2020.0,45-49 years,45-49,Male,M,42.166666666666664,10158030,5.0,9,506,2020-09-01
,2020,2020.0,50-54 years,50-54,Female,F,60.583333333333336,10409203,7.0,9,727,2020-09-01
,2020,2020.0,50-54 years,50-54,Male,M,70.16666666666667,10369182,8.1,9,842,2020-09-01
,2020,2020.0,55-59 years,55-59,Female,F,90.75,11172928,9.7,9,1089,2020-09-01
,2020,2020.0,55-59 years,55-59,Male,M,125.08333333333333,10853835,13.8,9,1501,2020-09-01
,2020,2020.0,60-64 years ,60-64,Female,F,135.58333333333334,10800673,15.1,9,1627,2020-09-01
,2020,2020.0,60-64 years ,60-64,Male,M,171.83333333333334,10223860,20.2,9,2062,2020-09-01
,2020,2020.0,65-69 years,65-69,Female,F,162.33333333333334,9441471,20.6,9,1948,2020-09-01
,2020,2020.0,65-69 years,65-69,Male,M,215.41666666666666,8552825,30.2,9,2585,2020-09-01
,2020,2020.0,70-74 years,70-74,Female,F,180.91666666666666,7766655,28.0,9,2171,2020-09-01
,2020,2020.0,70-74 years,70-74,Male,M,230.58333333333334,6808330,40.6,9,2767,2020-09-01
,2020,2020.0,75-79 years,75-79,Female,F,155.25,5302206,35.1,9,1863,2020-09-01
,2020,2020.0,75-79 years,75-79,Male,M,188.91666666666666,4359121,52.0,9,2267,2020-09-01
,2020,2020.0,80-84 years,80-84,Female,F,113.66666666666667,3530519,38.6,9,1364,2020-09-01
,2020,2020.0,80-84 years,80-84,Male,M,133.25,2630418,60.8,9,1599,2020-09-01
,2020,2020.0,85+ years,85+,Female,F,97.0,3884585,30.0,9,1164,2020-09-01
,2020,2020.0,85+ years,85+,Male,M,103.16666666666667,2176431,56.9,9,1238,2020-09-01
,2020,2020.0,25-29 years,25-29,Male,M,1.3333333333333333,11578669,0.1,10,16,2020-10-01
,2020,2020.0,30-34 years,30-34,Female,F,3.25,11303167,0.3,10,39,2020-10-01
,2020,2020.0,30-34 years,30-34,Male,M,4.416666666666667,11571842,0.5,10,53,2020-10-01
